Track.num,Date,Flag.num,Insolation,Air.temp,Species,Sex,Behaviour,Duration.between.flags,Duration.on.flags,Step_Distance,Turning_angle,Year,Location,Quality
504,215,8,54383.21714,30.3,GK,F,B,NA,25.9,NA,NA,2017,JH,Nrich
504,215,9,54383.21714,30.3,GK,F,N,4.6,5,4.819249354,NA,2017,JH,Nrich
504,215,10,54383.21714,30.3,GK,F,N,6.4,14.8,1.065110324,39.65537705,2017,JH,Nrich
504,215,11,54383.21714,30.3,GK,F,F,15,NA,2.201704147,348.2138649,2017,JH,Nrich
504,215,12,54383.21714,27.7,GK,F,F,15,NA,6.584154037,345.1465377,2017,JH,Nrich
505,215,1,54537.40167,27.7,BA,NA,N,NA,11.7,NA,NA,2017,JH,Nrich
505,215,1,54537.40167,27.7,BA,NA,N,NA,440.2,NA,NA,2017,JH,Nrich
505,215,1,54537.40167,27.7,BA,NA,R,NA,149.2,NA,NA,2017,JH,Nrich
506,215,1,109497.7947,27.7,MB,F,R,NA,4,NA,NA,2017,JH,Nrich
506,215,1,109497.7947,27.7,MB,F,B,NA,105.8,NA,NA,2017,JH,Nrich
506,215,2,109497.7947,27.7,MB,F,R,4.6,7.7,1.756963654,NA,2017,JH,Nrich
506,215,3,109497.7947,27.7,MB,F,R,3.4,11.2,0.708509374,350.3533792,2017,JH,Nrich
506,215,4,109497.7947,27.7,MB,F,R,3.3,11,0.824773515,355.4501871,2017,JH,Nrich
506,215,5,109497.7947,27.7,MB,F,R,7.6,6.7,2.18015079,1.96979203,2017,JH,Nrich
506,215,5,109497.7947,27.7,MB,F,B,NA,1.8,NA,NA,2017,JH,Nrich
506,215,5,109497.7947,27.7,MB,F,R,NA,9.3,NA,NA,2017,JH,Nrich
506,215,6,109497.7947,27.7,MB,F,R,2,11.5,0.703261601,NA,2017,JH,Nrich
506,215,6,109497.7947,27.7,MB,F,B,NA,21.9,NA,NA,2017,JH,Nrich
506,215,7,109497.7947,27.7,MB,F,R,2.6,8.2,1.302692635,NA,2017,JH,Nrich
506,215,7,109497.7947,27.7,MB,F,O,NA,2.2,NA,NA,2017,JH,Nrich
506,215,8,109497.7947,27.7,MB,F,R,0.9,8.5,1.022760976,NA,2017,JH,Nrich
506,215,9,109497.7947,27.7,MB,F,R,1.8,2.1,0.781894233,353.3426282,2017,JH,Nrich
506,215,9,109497.7947,27.7,MB,F,O,NA,3.8,NA,NA,2017,JH,Nrich
506,215,10,109497.7947,27.7,MB,F,R,1.1,0.7,1.087562379,NA,2017,JH,Nrich
506,215,10,109497.7947,27.7,MB,F,O,NA,3.5,NA,NA,2017,JH,Nrich
506,215,11,109497.7947,27.7,MB,F,R,3.4,1.2,1.318074465,NA,2017,JH,Nrich
506,215,11,109497.7947,27.7,MB,F,O,NA,2.1,NA,NA,2017,JH,Nrich
506,215,11,109497.7947,27.7,MB,F,B,NA,38.4,NA,NA,2017,JH,Nrich
506,215,12,109497.7947,27.7,MB,F,R,11.4,4,2.398187952,NA,2017,JH,Nrich
506,215,13,109497.7947,27.7,MB,F,R,2.5,14.6,2.789721858,350.0922561,2017,JH,Nrich
506,215,13,109497.7947,27.7,MB,F,B,NA,13.3,NA,NA,2017,JH,Nrich
506,215,14,109497.7947,27.7,MB,F,R,4,4.5,1.3888104,NA,2017,JH,Nrich
506,215,14,109497.7947,27.7,MB,F,B,NA,3,NA,NA,2017,JH,Nrich
506,215,15,109497.7947,27.7,MB,F,R,14.3,7.5,5.795942895,NA,2017,JH,Nrich
506,215,15,109497.7947,27.7,MB,F,B,NA,16.4,NA,NA,2017,JH,Nrich
506,215,16,109497.7947,27.7,MB,F,U,7.3,NA,2.330990735,NA,2017,JH,Nrich
506,215,17,109497.7947,27.7,MB,F,R,4.6,15.3,1.398594441,1.69E-09,2017,JH,Nrich
506,215,18,109497.7947,27.7,MB,F,F,15,NA,9.012962971,40.6088469,2017,JH,Nrich
506,215,19,109497.7947,27.7,MB,F,R,2.8,7.5,0.97216728,32.05955847,2017,JH,Nrich
506,215,19,109497.7947,27.7,MB,F,B,NA,3.3,NA,NA,2017,JH,Nrich
506,215,20,109497.7947,27.7,MB,F,R,10,6.6,3.778716664,NA,2017,JH,Nrich
506,215,20,109497.7947,27.7,MB,F,B,NA,4.8,NA,NA,2017,JH,Nrich
506,215,21,109497.7947,27.7,MB,F,R,3.1,2.4,2.178378538,NA,2017,JH,Nrich
506,215,21,109497.7947,27.7,MB,F,B,NA,9.6,NA,NA,2017,JH,Nrich
506,215,22,109497.7947,27.7,MB,F,R,5.8,1.3,1.563728179,NA,2017,JH,Nrich
506,215,22,109497.7947,27.7,MB,F,B,NA,4.7,NA,NA,2017,JH,Nrich
506,215,22,109497.7947,27.7,MB,F,O,NA,7.7,NA,NA,2017,JH,Nrich
506,215,23,109497.7947,27.7,MB,F,R,12.4,1.6,4.318252738,NA,2017,JH,Nrich
506,215,23,109497.7947,27.7,MB,F,B,NA,9.5,NA,NA,2017,JH,Nrich
506,215,23,109497.7947,27.7,MB,F,N,NA,10.9,NA,NA,2017,JH,Nrich
506,215,23,109497.7947,27.7,MB,F,R,NA,8.9,NA,NA,2017,JH,Nrich
506,215,24,109497.7947,27.7,MB,F,R,12.6,13.9,5.69412264,NA,2017,JH,Nrich
507,215,1,122195.4414,27.7,BA,NA,SF,NA,1.7,NA,NA,2017,JH,Nrich
507,215,2,122195.4414,27.7,BA,NA,F,15,NA,2.849234363,NA,2017,JH,Nrich
507,215,3,122195.4414,27.7,BA,NA,F,15,NA,1.392404269,343.5983201,2017,JH,Nrich
507,215,4,122195.4414,27.7,BA,NA,F,15,NA,6.037848804,10.16246885,2017,JH,Nrich
507,215,5,122195.4414,27.7,BA,NA,R,4,26,6.690011346,358.9040684,2017,JH,Nrich
507,215,6,122195.4414,27.7,BA,NA,F,15,NA,5.250646527,2.268884783,2017,JH,Nrich
507,215,7,122195.4414,27.7,BA,NA,F,15,NA,1.699667177,355.9790288,2017,JH,Nrich
507,215,8,122195.4414,27.7,BA,NA,R,12.9,18.5,1.458371385,353.5575348,2017,JH,Nrich
507,215,9,122195.4414,27.7,BA,NA,F,15,NA,9.806903563,14.51576276,2017,JH,Nrich
507,215,10,122195.4414,27.7,BA,NA,N,4.4,6.7,0.131149853,305.2217687,2017,JH,Nrich
507,215,11,122195.4414,27.7,BA,NA,N,4.3,36.3,1.792147847,43.6517482,2017,JH,Nrich
507,215,12,122195.4414,27.7,BA,NA,N,4.5,14.7,2.649414293,321.4507468,2017,JH,Nrich
507,215,13,122195.4414,27.7,BA,NA,R,11.8,53.4,7.427450176,37.28547369,2017,JH,Nrich
508,215,1,58906.03934,27.7,BA,NA,N,NA,17.5,NA,NA,2017,JH,Nrich
508,215,1,58906.03934,27.7,BA,NA,N,NA,245.1,NA,NA,2017,JH,Nrich
508,215,2,58906.03934,27.7,BA,NA,N,8.8,4.2,0.703261601,NA,2017,JH,Nrich
508,215,3,58906.03934,27.7,BA,NA,N,2.8,8.5,0.795596302,352.8612339,2017,JH,Nrich
508,215,4,58906.03934,27.7,BA,NA,F,15,NA,3.868866957,352.5004767,2017,JH,Nrich
508,215,5,58906.03934,27.7,BA,NA,F,15,NA,8.010262278,14.95260408,2017,JH,Nrich
508,215,6,58906.03934,27.7,BA,NA,N,12.6,11.3,2.797602901,1.936163343,2017,JH,Nrich
508,215,6,58906.03934,27.7,BA,NA,N,NA,6,NA,NA,2017,JH,Nrich
508,215,7,58906.03934,27.7,BA,NA,N,4.1,23.8,0.29921576,NA,2017,JH,Nrich
508,215,8,58906.03934,27.7,BA,NA,F,15,NA,2.536826274,352.9845126,2017,JH,Nrich
508,215,9,58906.03934,27.7,BA,NA,F,15,NA,0.998557688,337.5899721,2017,JH,Nrich
508,215,10,58906.03934,27.7,BA,NA,R,6.9,21,1.185720119,45.87005651,2017,JH,Nrich
508,215,11,58906.03934,27.7,BA,NA,F,15,NA,0.431242145,350.4330099,2017,JH,Nrich
508,215,12,58906.03934,27.7,BA,NA,R,0.8,2.8,0.233099074,302.2826493,2017,JH,Nrich
508,215,12,58906.03934,28.3,BA,NA,B,NA,150.9,NA,NA,2017,JH,Nrich
509,215,1,50018.5875,28.3,GK,F,R,NA,56.6,NA,NA,2017,JH,Nrich
509,215,1,50018.5875,28.3,GK,F,B,NA,10.7,NA,NA,2017,JH,Nrich
509,215,1,50018.5875,28.3,GK,F,R,NA,86.4,NA,NA,2017,JH,Nrich
509,215,1,50018.5875,28.3,GK,F,B,NA,50.6,NA,NA,2017,JH,Nrich
509,215,2,50018.5875,28.3,GK,F,N,13.9,9.7,9.703965042,NA,2017,JH,Nrich
509,215,3,50018.5875,28.3,GK,F,F,15,NA,5.409154253,357.2328662,2017,JH,Nrich
509,215,3,50018.5875,28.3,GK,F,R,NA,0.9,NA,NA,2017,JH,Nrich
509,215,3,50018.5875,28.3,GK,F,B,NA,119.6,NA,NA,2017,JH,Nrich
509,215,4,50018.5875,28.3,GK,F,N,6.1,7.9,5.444852539,NA,2017,JH,Nrich
509,215,4,50018.5875,28.3,GK,F,N,NA,31.5,NA,NA,2017,JH,Nrich
509,215,5,50018.5875,28.3,GK,F,N,1.9,37.8,0.131149853,NA,2017,JH,Nrich
509,215,6,50018.5875,28.3,GK,F,N,1.4,23.6,0.177950109,19.33176762,2017,JH,Nrich
509,215,6,50018.5875,28.3,GK,F,N,NA,16.9,NA,NA,2017,JH,Nrich
509,215,6,50018.5875,28.3,GK,F,N,NA,34.8,NA,NA,2017,JH,Nrich
509,215,6,50018.5875,28.3,GK,F,N,NA,3.6,NA,NA,2017,JH,Nrich
509,215,6,50018.5875,28.3,GK,F,N,NA,7.4,NA,NA,2017,JH,Nrich
509,215,6,50018.5875,28.3,GK,F,N,NA,7.5,NA,NA,2017,JH,Nrich
509,215,6,50018.5875,28.3,GK,F,N,NA,7.4,NA,NA,2017,JH,Nrich
509,215,7,50018.5875,28.3,GK,F,F,15,NA,1.878192205,NA,2017,JH,Nrich
510,215,1,35957.98033,28.3,BA,NA,SF,NA,0.5,NA,NA,2017,JH,Nrich
510,215,2,35957.98033,28.3,BA,NA,F,15,NA,2.294236442,NA,2017,JH,Nrich
510,215,3,35957.98033,28.3,BA,NA,R,13.2,5.3,1.093778539,345.0120523,2017,JH,Nrich
510,215,4,35957.98033,28.3,BA,NA,R,4.2,1.4,0.663395842,358.169545,2017,JH,Nrich
510,215,5,35957.98033,28.3,BA,NA,R,5.2,559.7,0.412386758,346.9429773,2017,JH,Nrich
511,215,1,49186.99167,28.3,BA,NA,B,NA,14.6,NA,NA,2017,JH,Nrich
511,215,2,49186.99167,28.3,BA,NA,R,3.9,287.7,2.240148809,NA,2017,JH,Nrich
511,215,2,49186.99167,28.3,BA,NA,B,NA,127,NA,NA,2017,JH,Nrich
511,215,2,49186.99167,28.3,BA,NA,R,NA,167.5,NA,NA,2017,JH,Nrich
512,215,1,43974.37333,29.2,MB,F,R,NA,562.8,NA,NA,2017,JH,Nrich
512,215,1,43974.37333,29.2,MB,F,B,NA,37.9,NA,NA,2017,JH,Nrich
513,215,1,46275.66957,29.2,BA,NA,R,NA,7.3,NA,NA,2017,JH,Nrich
513,215,1,46275.66957,29.2,BA,NA,B,NA,96.2,NA,NA,2017,JH,Nrich
513,215,2,46275.66957,29.2,BA,NA,N,3.2,1.8,2.204347171,NA,2017,JH,Nrich
513,215,3,46275.66957,29.2,BA,NA,R,3.5,344.3,0.738738625,24.67678106,2017,JH,Nrich
514,215,1,28382.405,29.2,BA,NA,R,NA,519.7,NA,NA,2017,JH,Nrich
514,215,1,28382.405,29.2,BA,NA,B,NA,23.1,NA,NA,2017,JH,Nrich
514,215,1,28382.405,29.2,BA,NA,R,NA,6.8,NA,NA,2017,JH,Nrich
514,215,1,28382.405,29.2,BA,NA,N,NA,43.3,NA,NA,2017,JH,Nrich
514,215,2,28382.405,29.2,BA,NA,R,7.4,2.2,3.271281074,NA,2017,JH,Nrich
515,216,1,69463.42833,29.2,GK,F,R,NA,249.7,NA,NA,2017,SO,Nrich
515,216,1,69463.42833,29.2,GK,F,B,NA,252.3,NA,NA,2017,SO,Nrich
515,216,2,69463.42833,29.2,GK,F,N,1.4,6.7,0.771905812,NA,2017,SO,Nrich
515,216,3,69463.42833,29.2,GK,F,N,1.7,3.4,0.695017223,315.1191954,2017,SO,Nrich
515,216,3,69463.42833,29.2,GK,F,R,NA,73.3,NA,NA,2017,SO,Nrich
515,216,4,69463.42833,29.2,GK,F,R,1.5,11.2,1.406523203,NA,2017,SO,Nrich
516,216,1,42033.79344,29.2,GK,F,R,NA,600.3,NA,NA,2017,SO,Nrich
517,216,1,101685.1918,29.2,MB,F,R,NA,61.2,NA,NA,2017,SO,Nrich
517,216,2,101685.1918,29.2,MB,F,N,0.8,7.3,0.69929722,NA,2017,SO,Nrich
517,216,3,101685.1918,29.2,MB,F,R,3.4,15.4,1.937086624,5.892418003,2017,SO,Nrich
517,216,3,101685.1918,29.2,MB,F,B,NA,510.9,NA,NA,2017,SO,Nrich
517,216,4,101685.1918,29.2,MB,F,N,6.4,7.8,5.620697094,NA,2017,SO,Nrich
518,216,1,66798.91034,29.2,GK,F,N,NA,17.8,NA,NA,2017,SO,Nrich
518,216,2,66798.91034,29.2,GK,F,R,7.2,2.7,1.823831335,NA,2017,SO,Nrich
518,216,2,66798.91034,29.2,GK,F,B,NA,6.5,NA,NA,2017,SO,Nrich
518,216,2,66798.91034,29.2,GK,F,R,NA,32.5,NA,NA,2017,SO,Nrich
518,216,2,66798.91034,29.2,GK,F,B,NA,216.7,NA,NA,2017,SO,Nrich
519,216,1,220445.9,29.2,GK,M,B,NA,5.2,NA,NA,2017,SO,Nrich
519,216,2,220445.9,29.2,GK,M,F,15,NA,1.734821808,NA,2017,SO,Nrich
519,216,3,220445.9,29.2,GK,M,R,7.8,5.2,2.095768056,359.3912399,2017,SO,Nrich
519,216,3,220445.9,29.2,GK,M,B,NA,9,NA,NA,2017,SO,Nrich
519,216,4,220445.9,29.2,GK,M,R,9.8,4.5,1.704601628,NA,2017,SO,Nrich
519,216,4,220445.9,29.2,GK,M,B,NA,20.6,NA,NA,2017,SO,Nrich
519,216,5,220445.9,29.2,GK,M,F,15,NA,10.27544794,NA,2017,SO,Nrich
519,216,6,220445.9,29.2,GK,M,F,15,NA,4.637055638,5.312286768,2017,SO,Nrich
519,216,7,220445.9,29.2,GK,M,R,5.4,0.9,1.487441434,3.146286375,2017,SO,Nrich
519,216,7,220445.9,29.2,GK,M,B,NA,12.8,NA,NA,2017,SO,Nrich
520,216,1,NA,30,GK,F,R,NA,2.5,NA,NA,2017,SO,Nrich
520,216,2,NA,30,GK,F,R,4.4,13.6,3.010331452,NA,2017,SO,Nrich
520,216,2,NA,30,GK,F,B,NA,2.7,NA,NA,2017,SO,Nrich
520,216,2,NA,29.9,GK,F,R,NA,17.7,NA,NA,2017,SO,Nrich
520,216,2,NA,24.8,GK,F,B,NA,33.3,NA,NA,2017,SO,Nrich
520,216,3,NA,24.8,GK,F,R,2.2,0.8,1.133111452,NA,2017,SO,Nrich
520,216,3,NA,24.8,GK,F,B,NA,37,NA,NA,2017,SO,Nrich
520,216,4,NA,24.8,GK,F,R,13.9,4.5,13.80329431,NA,2017,SO,Nrich
520,216,4,NA,24.8,GK,F,B,NA,20.5,NA,NA,2017,SO,Nrich
520,216,5,NA,24.8,GK,F,F,15,NA,14.95183975,NA,2017,SO,Nrich
520,216,6,NA,27.4,GK,F,R,8.8,0.9,1.625822434,36.44123524,2017,SO,Nrich
520,216,6,NA,27.4,GK,F,B,NA,22.4,NA,NA,2017,SO,Nrich
520,216,7,NA,27.4,GK,F,F,15,NA,16.44225645,NA,2017,SO,Nrich
520,216,8,NA,27.4,GK,F,R,1.6,2.1,0.48161637,320.7872395,2017,SO,Nrich
520,216,9,NA,27.4,GK,F,B,6.5,1,3.600589965,343.9650755,2017,SO,Nrich
520,216,10,NA,27.4,GK,F,R,NA,13.1,NA,NA,2017,SO,Nrich
520,216,10,NA,27.4,GK,F,B,NA,13.7,NA,NA,2017,SO,Nrich
520,216,11,NA,27.4,GK,F,R,8.7,2,2.470826865,NA,2017,SO,Nrich
520,216,11,NA,27.4,GK,F,R,NA,10,NA,NA,2017,SO,Nrich
520,216,11,NA,27.4,GK,F,B,NA,6.7,NA,NA,2017,SO,Nrich
520,216,12,NA,27.4,GK,F,F,15,NA,7.856514488,NA,2017,SO,Nrich
520,216,13,NA,27.4,GK,F,R,10.9,2.2,10.55149349,317.8113408,2017,SO,Nrich
520,216,13,NA,27.4,GK,F,B,NA,14.5,NA,NA,2017,SO,Nrich
520,216,13,NA,27.4,GK,F,R,NA,30.7,NA,NA,2017,SO,Nrich
520,216,14,NA,27.4,GK,F,R,3.6,1,1.039131327,NA,2017,SO,Nrich
520,216,14,NA,27.4,GK,F,B,NA,39.5,NA,NA,2017,SO,Nrich
520,216,14,NA,27.4,GK,F,R,NA,30.6,NA,NA,2017,SO,Nrich
520,216,14,NA,27.4,GK,F,B,NA,37.2,NA,NA,2017,SO,Nrich
520,216,14,NA,27.4,GK,F,R,NA,8.3,NA,NA,2017,SO,Nrich
520,216,14,NA,28.7,GK,F,B,NA,0.2,NA,NA,2017,SO,Nrich
520,216,14,NA,28.7,GK,F,R,NA,15.8,NA,NA,2017,SO,Nrich
520,216,14,NA,28.7,GK,F,B,NA,86.3,NA,NA,2017,SO,Nrich
520,216,15,NA,28.7,GK,F,R,13.1,2.8,1.432740524,NA,2017,SO,Nrich
521,219,1,28129.82667,28.7,BA,NA,R,NA,603.5,NA,NA,2017,JH,Nrich
522,219,1,43456.76066,30.3,GK,F,R,NA,319.1,NA,NA,2017,JH,Nrich
522,219,2,43456.76066,30.3,GK,F,R,3,282.1,2.954954501,NA,2017,JH,Nrich
523,219,1,20881.36885,30.3,GK,F,R,NA,174.3,NA,NA,2017,JH,Nrich
523,219,1,20881.36885,30.3,GK,F,B,NA,34.3,NA,NA,2017,JH,Nrich
523,219,1,20881.36885,30.3,GK,F,R,NA,401.8,NA,NA,2017,JH,Nrich
524,219,1,16109.93115,30.3,BA,NA,R,NA,602.4,NA,NA,2017,JH,Nrich
525,219,1,22656.93016,30.3,GK,F,R,NA,626.6,NA,NA,2017,JH,Nrich
525,219,2,22656.93016,30.3,GK,F,R,6.4,1.7,1.65153993,NA,2017,JH,Nrich
526,219,1,51345.53333,30.3,GK,F,N,NA,289.5,NA,NA,2017,JH,Nrich
526,219,1,51345.53333,30.3,GK,F,R,NA,5,NA,NA,2017,JH,Nrich
526,219,2,51345.53333,30.3,GK,F,R,4.7,73.9,3.41891688,NA,2017,JH,Nrich
526,219,3,51345.53333,30.3,GK,F,R,4.2,90,3.049294026,348.6312319,2017,JH,Nrich
526,219,4,51345.53333,30.3,GK,F,R,6.6,15.8,3.569318966,9.808805151,2017,JH,Nrich
526,219,4,51345.53333,30.3,GK,F,B,NA,12,NA,NA,2017,JH,Nrich
526,219,4,51345.53333,30.3,GK,F,R,NA,23.1,NA,NA,2017,JH,Nrich
526,219,4,51345.53333,30.3,GK,F,B,NA,75.8,NA,NA,2017,JH,Nrich
527,219,1,49118.10667,30.3,GK,F,R,NA,1.8,NA,NA,2017,JH,Nrich
527,219,1,49118.10667,30.3,GK,F,B,NA,216.6,NA,NA,2017,JH,Nrich
527,219,1,49118.10667,31.5,GK,F,B,NA,52.2,NA,NA,2017,JH,Nrich
527,219,2,49118.10667,31.5,GK,F,F,15,NA,1.836046594,NA,2017,JH,Nrich
527,219,3,49118.10667,31.5,GK,F,N,5.2,20.6,0.236169792,342.3687599,2017,JH,Nrich
527,219,4,49118.10667,31.5,GK,F,R,4.2,31,1.196863041,6.276625992,2017,JH,Nrich
527,219,4,49118.10667,31.5,GK,F,B,NA,2.4,NA,NA,2017,JH,Nrich
527,219,5,49118.10667,31.5,GK,F,R,10.4,26.2,2.744502359,NA,2017,JH,Nrich
527,219,6,49118.10667,31.5,GK,F,F,15,NA,2.458613324,326.5832454,2017,JH,Nrich
527,219,7,49118.10667,31.5,GK,F,R,1.4,199.2,1.431849968,19.88682016,2017,JH,Nrich
528,219,1,46093.22727,31.5,GK,M,B,NA,19,NA,NA,2017,JH,Nrich
528,219,2,46093.22727,31.5,GK,M,F,15,NA,1.180348675,NA,2017,JH,Nrich
528,219,3,46093.22727,31.5,GK,M,F,15,NA,11.39727231,51.30287622,2017,JH,Nrich
528,219,4,46093.22727,31.5,GK,M,R,6.5,1.5,4.702450598,343.0106176,2017,JH,Nrich
528,219,4,46093.22727,20.9,GK,M,B,NA,21,NA,NA,2017,JH,Nrich
528,219,5,46093.22727,20.9,GK,M,R,2.6,0.8,2.764723834,NA,2017,JH,Nrich
528,219,5,46093.22727,20.9,GK,M,B,NA,41.6,NA,NA,2017,JH,Nrich
528,219,6,46093.22727,20.9,GK,M,F,15,NA,15.85064452,NA,2017,JH,Nrich
528,219,7,46093.22727,20.9,GK,M,R,4.1,5.5,0.06944052,9.698246882,2017,JH,Nrich
528,219,7,46093.22727,20.9,GK,M,B,NA,4.3,NA,NA,2017,JH,Nrich
528,219,7,46093.22727,20.9,GK,M,R,NA,46,NA,NA,2017,JH,Nrich
528,219,7,46093.22727,20.9,GK,M,B,NA,24.7,NA,NA,2017,JH,Nrich
529,219,1,50886.25,20.9,GK,F,N,NA,13.9,NA,NA,2017,JH,Nrich
529,219,2,50886.25,20.9,GK,F,R,5.2,3.1,3.808743805,NA,2017,JH,Nrich
529,219,2,50886.25,20.9,GK,F,N,NA,250.7,NA,NA,2017,JH,Nrich
529,219,3,50886.25,20.9,GK,F,R,6.2,2.4,1.431849968,NA,2017,JH,Nrich
529,219,3,50886.25,20.9,GK,F,B,NA,318.9,NA,NA,2017,JH,Nrich
530,219,1,51345.53,20.9,GK,F,N,NA,87.6,NA,NA,2017,JH,Nrich
530,219,2,51345.53,20.9,GK,F,F,15,NA,8.023546538,NA,2017,JH,Nrich
530,219,3,51345.53,20.9,GK,F,R,3.7,6.9,0.868461756,315.3369853,2017,JH,Nrich
530,219,3,51345.53,20.9,GK,F,B,NA,191.6,NA,NA,2017,JH,Nrich
530,219,4,51345.53,20.9,GK,F,F,15,NA,7.036300041,NA,2017,JH,Nrich
530,219,5,51345.53,20.9,GK,F,R,2.6,7.4,1.069187537,355.7596975,2017,JH,Nrich
530,219,5,51345.53,20.9,GK,F,B,NA,23.7,NA,NA,2017,JH,Nrich
530,219,5,51345.53,20.9,GK,F,B,NA,96.7,NA,NA,2017,JH,Nrich
530,219,6,51345.53,20.9,GK,F,F,15,NA,6.261012812,NA,2017,JH,Nrich
530,219,7,51345.53,20.9,GK,F,R,12.7,4,6.535746447,29.07624377,2017,JH,Nrich
530,219,7,51345.53,20.9,GK,F,B,NA,118.7,NA,NA,2017,JH,Nrich
531,219,1,35097.30526,20.9,BA,NA,SF,NA,2,NA,NA,2017,JH,Nrich
531,219,2,35097.30526,20.9,BA,NA,R,10.8,4.7,2.813046405,NA,2017,JH,Nrich
531,219,3,35097.30526,20.9,BA,NA,R,3,0.5,0.659037232,326.6270935,2017,JH,Nrich
531,219,3,35097.30526,20.9,BA,NA,N,NA,13.6,NA,NA,2017,JH,Nrich
531,219,4,35097.30526,20.9,BA,NA,R,9.5,67.4,7.243207581,NA,2017,JH,Nrich
531,219,5,35097.30526,20.9,BA,NA,F,15,NA,0.77045653,338.7329657,2017,JH,Nrich
531,219,6,35097.30526,20.9,BA,NA,R,15.5,2.6,0.1112578,295.671772,2017,JH,Nrich
531,219,7,35097.30526,20.9,BA,NA,R,13.1,8.5,2.089197818,74.55761841,2017,JH,Nrich
531,219,8,35097.30526,20.9,BA,NA,R,7.9,3.2,5.307166738,355.8443597,2017,JH,Nrich
531,219,8,35097.30526,20.9,BA,NA,N,NA,8.8,NA,NA,2017,JH,Nrich
532,219,1,38840.46667,20.9,MB,F,N,NA,14.9,NA,NA,2017,JH,Nrich
532,219,2,38840.46667,20.9,MB,F,N,1.8,35.5,1.66657248,NA,2017,JH,Nrich
532,219,2,38840.46667,20.9,MB,F,N,NA,0.4,NA,NA,2017,JH,Nrich
532,219,3,38840.46667,20.9,MB,F,N,2.6,30.3,0.434230878,NA,2017,JH,Nrich
532,219,4,38840.46667,20.9,MB,F,N,1.6,49.4,0.589645646,15.75742762,2017,JH,Nrich
532,219,5,38840.46667,20.9,MB,F,N,7.9,2.3,6.939393462,20.56019862,2017,JH,Nrich
532,219,6,38840.46667,20.9,MB,F,R,6.1,2,5.731058021,332.612142,2017,JH,Nrich
532,219,6,38840.46667,20.9,MB,F,N,NA,1.4,NA,NA,2017,JH,Nrich
532,219,7,38840.46667,20.9,MB,F,N,1.5,9.6,2.01377508,NA,2017,JH,Nrich
532,219,8,38840.46667,20.9,MB,F,N,3.6,14.7,3.087623246,351.7128712,2017,JH,Nrich
532,219,9,38840.46667,20.9,MB,F,N,2.8,22.5,2.438505307,321.4001873,2017,JH,Nrich
533,222,1,51345.52667,20.9,BA,NA,N,NA,17.5,NA,NA,2017,LW,Nrich
533,222,1,51345.52667,20.9,BA,NA,N,NA,5,NA,NA,2017,LW,Nrich
533,222,1,51345.52667,21.2,BA,NA,N,NA,16,NA,NA,2017,LW,Nrich
533,222,2,51345.52667,21.4,BA,NA,N,9,18.5,6.573386129,NA,2017,LW,Nrich
533,222,3,51345.52667,21.4,BA,NA,F,15,NA,8.978936302,62.83636432,2017,LW,Nrich
533,222,4,51345.52667,21.4,BA,NA,N,2.2,5.7,0.131149853,326.1058603,2017,LW,Nrich
533,222,5,51345.52667,21.4,BA,NA,F,15,NA,2.169064984,340.9798922,2017,LW,Nrich
533,222,6,51345.52667,21.4,BA,NA,F,15,NA,8.680778001,76.31578755,2017,LW,Nrich
533,222,7,51345.52667,21.4,BA,NA,R,8.4,4.2,1.201277276,350.0596672,2017,LW,Nrich
533,222,7,51345.52667,21.4,BA,NA,B,NA,18.1,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,12.5,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,14.5,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,150.1,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,51.4,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,B,NA,59.6,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,21.3,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,35.6,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,B,NA,83.2,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,72.8,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,19.2,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,21,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,12,NA,NA,2017,LW,Nrich
534,222,1,93069.495,19.5,BA,NA,N,NA,47.2,NA,NA,2017,LW,Nrich
535,222,1,81721.66667,19.5,BA,NA,N,NA,17.7,NA,NA,2017,LW,Nrich
535,222,1,81721.66667,19.5,BA,NA,N,NA,21.4,NA,NA,2017,LW,Nrich
535,222,1,81721.66667,19.5,BA,NA,N,NA,11,NA,NA,2017,LW,Nrich
535,222,1,81721.66667,19.5,BA,NA,N,NA,65.9,NA,NA,2017,LW,Nrich
535,222,1,81721.66667,19.5,BA,NA,N,NA,12.5,NA,NA,2017,LW,Nrich
535,222,1,81721.66667,19.5,BA,NA,N,NA,10.9,NA,NA,2017,LW,Nrich
